	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Roy Welensky	0.000127365228484967	0.00750897932150667	0.000616027253886667	0.002129451442303	0.00708045552136667	0.003604745351954	0.000380847422741333	0.0202375808025857	0.00173292843282933	0.0198917407507333	0.583247608084333	7.43339769954333e-05	0.0247563088279	0.00154939991565813	0.0159529409734667	0.00869059486938	0.302418691823667
Ruby Laffoon	0.000176058802753433	0.0457924762277667	0.00614494422826	0.00152790331594067	9.79647141414667e-05	0.0538820389745	0.000352463161715333	0.0173962161611877	0.00150765695680567	0.0993877928647333	0.589972940773	0.000179610203089667	0.00680731424156667	0.00268561196914937	0.0203755339365667	0.0310621408216667	0.122651332646667
Rush (band)	0.00843772606954567	0.0246011781277333	0.00326514749055333	7.71376343258667e-05	0.0327457890288333	9.84948156469333e-05	0.0192225246300333	0.0238271938588333	0.674400356336	0.003211036243482	0.000281128437607	9.401242592e-05	0.000188154474216067	0.013384124351162	0.00419235183872667	0.000144228774769333	0.191829415462667
Ruth Norman	0.001332021764774	0.0140427513905333	0.0822685858302	0.00732537811207167	0.14453185462	0.03200879488375	0.0335341797553667	0.0708045529851	0.000408050746849	0.177025189286667	0.0293612212608467	0.10139864624	0.00494445482794333	0.0513407043542667	0.000363146049246667	0.00731836811744667	0.241992099775
S.H.E	0.0002218348321543	0.0310773367741333	0.00963298896336667	0.000984130737083333	0.003002322108079	0.000374949453377667	0.000631091419674	0.303141117601333	0.42273476294	0.0109956135838067	0.00100315550305733	7.39831090047e-05	0.000339257832895333	0.00704481302336007	0.0184125189250233	0.00185308608874667	0.188477037105333
Sam Loxton	0.0011059437435044	0.00107235090703	0.00143632712537633	0.0014581600222248	0.000127491442712	0.000323721892961333	0.0002312753764835	0.0171434900634627	0.0005580624684254	0.108679608075667	0.0715647365	2.7833754995e-05	0.000138524419259833	0.000125374155443733	0.563412963744	0.016443115104	0.216151021204333
Sam Loxton with the Australian cricket team in England in 1948	0.000331481169498667	0.00110766475605667	0.000236012396411667	0.0011823903872646	0.000432037452214667	0.000302160689127667	0.000147252410254667	0.0513566910213933	0.001973595582269	0.0815481281060667	0.00372803085275	0.000107391202586567	0.0016241774768626	0.000101334299649933	0.587222975191333	0.0199713622103667	0.248627314796
Sandra Morgan	0.00034588297759	0.000489428696542333	0.0764154005956	0.001470992843986	0.000414474214499333	0.000717397298876	0.000326404215665333	0.0315847820126333	0.00102602726041367	0.0983485607389	0.00199820710246333	0.000100187003615167	0.000673772658251	0.0006496566657	0.670335631014	0.001262400532966	0.113840794168333
Satyajit Ray	0.0604540990972667	0.0126133738953667	0.0268349742459333	0.00231489247935633	0.0428827021685	0.000106386752300333	0.196817264211333	0.27105677735	0.00233549388581	0.0718655982379	0.01325965723505	0.000100407996414233	0.0018850141709	0.005046473236982	0.00484235034661	0.000123651020672867	0.287460883669
Scott Zolak	0.0001091725473726	9.3302329606e-05	0.0217582064997333	0.000376137851702	0.000251170898115	0.00107334914071367	0.00039652813327	0.0795131597342	0.00112643901272533	0.00326815794369667	0.000476261246179	0.0001217756846992	0.000336323172517667	0.000200449176050833	0.814704422698333	0.000792846378622333	0.0754022975524
Sex Pistols	0.00796992134843667	0.00973435758063333	0.00238773898880033	0.00115248969869067	0.0365306586335667	0.0410687842818667	0.00199675866996033	0.1093965911275	0.338252625344333	0.0185999640684333	0.0349246030351667	3.76338138754667e-05	0.00136125689826667	0.00544321496606437	0.000345764572884	0.00211718152990833	0.388680455441667
Sid Barnes	0.000457040743599667	0.00416022924666733	0.000849611660132667	0.00358000467211667	0.000309661065983	0.0314004540438333	0.0193688336423667	0.046039718934208	0.0150795200536567	0.142206226115667	0.00745742131226333	5.42010807037667e-05	0.000267146870207333	0.00141653824368567	0.345403655545	0.00514987279699667	0.376799863973
Sid Barnes with the Australian cricket team in England in 1948	0.001779091866493	0.000990463009486666	0.000311646498848	0.0204694041446467	0.000433858076341367	0.0270286759793	0.000887812414412333	0.0412504124535693	0.000334800060150667	0.0727437572051667	0.00685675121671667	3.12344744965667e-05	0.000752235140489	0.000177181917067067	0.484549240023667	0.00751258003783567	0.333890855481333
Silverchair	0.000494575293683	0.00408441089900333	0.0105111083783667	0.000112326754103567	0.00907119949714	0.0144757599389667	0.0120407040677967	0.0755924453679333	0.628094649864667	0.00456928372278333	0.000613570756735	0.000136416970475433	0.000257567975778333	0.00419847511200967	0.000873118921672667	0.000813610822301667	0.234060775656667
Simon Bolivar Buckner	8.78412878726667e-05	0.00771194698549333	0.0202991338402667	0.006853808372678	0.000208089522571033	0.016836526889	0.00292436249904667	0.00116464747591367	0.000392975653869667	0.0885616708056667	0.266738594226333	0.000553203702381333	0.04695382673307	0.000248930834225333	0.00525581179537667	0.338905791856667	0.196302837519667
Siward, Earl of Northumbria	0.0001714555486879	0.000457479252417333	0.00400998743472333	0.000956799863405	0.00435973352912667	0.00182315833120067	0.00715612896362433	0.000738550233483667	0.000176787805373333	0.000909013995334	0.00536088294407	0.0180840190567333	0.394295831745667	0.000359004615525	0.000847313922645667	0.0244609730749783	0.535832879682667
Slayer	0.00716754046253667	0.00761460124374667	0.000228371730984	0.000367468608673833	0.0191165059245533	0.0492904783919	0.000313709033596333	0.0548453556409833	0.629591586402	0.001067156519407	0.001120837636558	0.000285047463150333	0.000140332989768867	0.0100519784092567	0.000737938873316	0.00461824397740333	0.213442846691667
Solomon P. Sharp	0.000390084948333	0.00116124929454733	0.00162228182103667	0.000612355517243	0.000635141308452667	0.203950313139333	0.0291486110468333	0.00100687129864533	0.00034441548345	0.124192853579333	0.330359479516	0.000397379435554333	0.0747894910619333	0.0002000185450359	0.000498705002603667	0.0686327424924	0.162058006509
Stamata Revithi	0.000365377068877667	0.000326458396831667	0.0188794488451867	0.0006610257421438	0.000774289556946333	0.0933782560730667	0.001249048057893	0.0544682819000533	0.000270992700324667	0.129150723604	0.00490985565005	0.00447792709680667	0.00131557998493667	0.000255206892821833	0.287446083401333	0.000548437622392667	0.401523007406333
Stan Coveleski	0.000179640670607	0.00331243625668567	0.00082464513392	0.0001017526088014	0.0001931544365683	0.000266095142208	0.000952617605960667	0.0228316695638687	0.000446461817891667	0.123130081333333	0.000824652743042333	8.95183518366667e-05	0.000520117922029	0.001548190902548	0.742187665109	0.000303742865122	0.102287557536167
Stanley Goble	0.000209310060324667	0.00578627055618333	0.0703015188105667	0.1068800282201	0.00143876885591333	0.00752665573029667	0.000914385531997667	0.00248202162507667	0.000623230642227333	0.0499676543948667	0.0644590945148333	0.000174435626462333	0.001760515325622	0.0165145694157073	0.00395199915826	0.385668744931667	0.281340796599333
Stanley Green	0.00351220491073	0.00404791068602333	0.00266589342521333	0.00582033084194667	0.00544702252668333	0.0349447704355333	0.131331321965667	0.116463233774133	0.000886640241655	0.193640158424333	0.0128451748502067	0.0140830736632967	0.00180246497599533	0.0522716137430667	0.00345491238039	0.0256599812564	0.391123291898667
Stanley Savige	0.000294455696725667	0.00291324892252767	0.0512167520928	0.000477538608805333	0.000504114653264333	0.001721862417835	0.00186704193758867	0.0112242270273433	0.00190013060508767	0.0901722893582	0.0243190647012	0.001049354183287	0.00401021599179	0.000371645530663667	0.0229151611125667	0.455227925908667	0.329814971251333
Stephen Trigg	0.000420133496946333	0.0331565119812	0.0235802859177	0.05622253582781	0.000401025952694667	0.109863430581333	0.00123869796999767	0.00172132756020667	0.000715201276898333	0.136313436194667	0.195359526559333	0.000853603588026333	0.131622250573967	0.000664878551557167	0.000813295291423667	0.193402507835667	0.113651350841033
Stereolab	0.02058758077014	0.0102170748200667	0.000718638314773667	0.000102985083948967	0.0613753982272667	0.000981096224591667	0.02338480974832	0.0397723713328937	0.595804220721333	0.000718177513945667	0.00480283112754333	3.9313669258e-05	0.0001735110176127	0.00373066543606533	0.000412525043616667	0.0001315912604791	0.237047209688
Steve Bruce	9.27088768013333e-05	0.00324253963180667	0.000686580209215	0.000174333341769633	0.000124387695121333	0.0204441310940667	0.00504669902242667	0.01837527849982	0.000164758962472333	0.0243759072152	0.0121703796163333	6.40349628098333e-05	0.000596531539296	0.00150077423319923	0.672603718344333	0.000982407773023	0.239354828982333
Steve Dodd	0.00353121802087667	0.000405053904810333	0.0327254921217	0.0495167450950667	0.0152547029652867	0.0787091736151	0.00451274861867333	0.559889640746667	0.000728027057669667	0.0364538271203667	0.0141311060096333	0.000989820563216667	0.00497350814743	0.00194813417435067	0.01087403089462	0.00333430748646867	0.182022463458
Strapping Young Lad	0.000505766523438367	0.001273545119532	0.000773347840436667	5.35030065292e-05	0.02371438248262	0.00416028849829667	0.000928798078842333	0.0502772513235033	0.683586057881667	0.00145785785691033	0.00642179237174	8.38684595014e-05	0.000304993958042333	0.00536431841903	0.000219647029526	0.000810478891029	0.220064102259
Sudirman	0.000608694037886	0.001967557604615	0.0881129163009667	0.0107642832749467	0.00282916772744267	0.0119789904077067	0.000509734746763667	0.0248414203023333	0.000442433786936	0.0752544791541	0.223298707219	0.0183337081347667	0.0275414967392933	0.000975148281142633	0.00172312012585333	0.301072683317667	0.209745458838667
Susianna Kentikian	0.00143306895960833	0.00549049236065	0.0189913978453	0.000408250133691667	0.000213855327254567	0.000634588174032	0.000336864938444333	0.0728503987367	0.00728319046055667	0.101039704204067	0.0227479379476667	9.25779418132667e-05	0.000425146149734333	0.00111488926974067	0.667062075657667	0.000821512584136667	0.0990540493088667
Sydney Newman	0.000297291696743	0.0456129738872667	0.0693103214612	0.000331987230995	0.0337179733118	0.00207303359031	0.0789667433172	0.313013068426667	0.000340326907827667	0.00871963980464667	0.0419225693610333	0.000301395969807	0.000434343586254	0.00858001754809267	0.000864436893866	0.00381691169692	0.391696965309333
Tarrare	7.44403032036667e-05	0.00027630683577	0.000406060564083333	0.0243066123307667	0.000283814519610333	0.0811635228348333	0.000312782564727667	0.0826433666930467	0.003103326874024	0.106232492527733	0.000334198229133333	0.000419413153326667	0.000577717950055333	0.118951399721967	0.000189145631929	0.0873723612082667	0.493353038057
Terry Sanford	0.000581390861413667	0.0244541165765167	0.175895970340667	0.000115264296186667	0.000841686056530333	0.00327755353063667	0.000996912575785667	0.0193138819149	0.00202938809966667	0.0962672793259667	0.416309018642	0.000145679054916833	0.004191062259996	0.0003921644557309	0.00686463837852667	0.0411313347891333	0.207192658841
The Beatles	0.00790385158280667	0.0376827296522	0.00130093533871067	0.000291061351230233	0.0274134194144667	0.00287450202359	0.01626435417875	0.0876681465545667	0.485568274688	0.0120904768583333	0.00928232945449333	0.000102083586972767	0.000261146877991	0.0141950368875333	6.33650185148e-05	0.000737896031811333	0.296300390500333
The Greencards	0.00135230858630767	0.00154861099924	0.00608188845089667	9.84330643616333e-05	0.004574340844724	0.000142994518569333	0.004011370346167	0.0485374607177667	0.674833228258	0.01088430316888	0.000960714082407333	0.000121513621740267	0.000325660039344667	0.000204239427677667	0.00503820624379667	0.0001897917456881	0.241094935884333
The Kinks	0.000380981476230367	0.00872840431876667	0.000905618535673333	2.34182882329e-05	0.00661429544355	0.00445826370368667	0.0240837872143333	0.0564273604541667	0.550898370494667	0.0475691885607	0.00180021138251	4.37154142183e-05	0.000246902383874333	0.00183263233199513	0.000342055703483	0.000127810372677033	0.295516983921667
The Orb	0.0377719572671667	0.021785503934	0.000488757251223333	0.00255789857981947	0.0130620508628533	0.000477587675305667	0.0332332175633333	0.03837163278448	0.574624444893333	0.00136769912841267	0.000382656895235	0.000388423370995333	0.000310817734872	0.0327452226626667	0.000239785853612333	0.00154009454737413	0.240652248995333
The Smashing Pumpkins	0.003203155515727	0.00306945278725933	0.000717158331873333	0.000123354914968467	0.00832691871303567	0.0141774354653333	0.0102057586774467	0.0425409203096667	0.665845294713667	0.00352798593398667	0.00250638901373267	5.76575357837667e-05	0.000552489416465	0.000407309579743167	0.000282842517841667	0.001113731253621	0.243342145319667
The Supremes	0.0001440462528204	0.00345858097773	0.00482787843661667	4.47968170554e-05	0.000357980790679333	0.00187350405211633	0.000502373044696333	0.106033497125	0.544980109041667	0.0418973317388667	0.00253780675485667	6.05898927454667e-05	0.00463386789511667	0.000278557740068833	0.00423428986592667	0.000223655071270333	0.283911134502667
The Turk	0.0499309579257333	0.0521705738343	0.000900882815030667	0.00580770932726133	0.00323858250354867	0.00284999742048	0.0778854025423333	0.0527002767933333	0.000993283331547	0.0162057766610333	0.0207993043146333	0.000383479184178333	0.01218081676396	0.157605659168033	0.166475849263	0.021377104681297	0.358494343470333
The Wiggles	6.23535231721667e-05	0.0400752773372333	0.0622812244763333	7.86113739337667e-05	0.0336191491879	0.000157752353682667	0.00037597350449	0.283269688786	0.277359556212667	0.0817872418452333	0.000286084894456	4.12658157545e-05	0.000146885561860033	0.00781486520385183	0.000437441730218333	0.000118448166456067	0.212088180026333
Theobald of Bec	8.80507974501667e-05	0.000635623530056333	0.000971984357902333	8.30795901568667e-05	0.00138962833499333	0.0105512706466267	0.000127752941040367	0.00389632045972767	0.000307298338289667	0.0130804281655033	0.0501816305318667	0.310092838689667	0.286073694207	0.000240280374348	0.000148859082148	0.000241480780240667	0.321889779173
Theoren Fleury	0.000109454864402167	0.0117340141228333	0.00125011575988433	0.000104733030772467	0.000752301646967	0.0967219649632333	0.00111805540113967	0.107295427883233	0.000169028338401333	0.0483392335691333	0.000672543076581333	0.000413954673735	0.000263497556704333	0.000184339613269433	0.550966857219	0.000280800033505	0.179623678247
Thomas C. Hindman	0.000476457230696333	0.000776567188173	0.0335274861787667	0.00418332194362333	0.00214074987895733	0.0825355175840333	0.000560420767646667	0.00638552750125233	0.000895788132920333	0.188095939473	0.209326928479333	0.000235510655901	0.0668751121687683	0.000220522676674333	0.000810795490679667	0.242281872089333	0.160671482559667
Thomas C. Kinkaid	0.0017690227963124	0.00795463687567	0.0693003875595	0.105646878576167	0.000559365965138667	0.000554094221828667	0.000219120293628	0.0158173355867667	0.000205754152766667	0.0478251608204	0.01157059995379	0.000114594221391733	0.000836235762728	0.00992181080078333	0.00970878808568	0.525985921806333	0.192010292521
Thomas Crisp	0.00447139479415	0.00074585626462	0.01011568006124	0.2656026654182	0.00337183590293833	0.01323659183179	0.00330505105096	0.03511251019117	0.00143196027974	0.131127522961333	0.00123249397047733	0.00389309280445333	0.00596058261306667	0.0003476048603929	0.0122510509164633	0.287797719529333	0.219996386549667
Thomas J. Hudner, Jr.	0.00014375392926	0.003927438470345	0.0572610908323667	0.138080414174748	0.000999078021101333	0.000418836993296	0.000380364676418	0.02059238832205	0.000261720912718	0.0502396084013	0.00187031282361933	0.000148461824132767	0.000519184292094333	0.0232056841338061	0.0194345270086467	0.521546800399667	0.160970334784667
Thomas of Bayeux	0.00427197286695667	0.00188160187739	0.00846629168367667	0.000462809674924	0.000306095193907667	0.00570411483636667	0.00196773852052333	0.00197633627905	0.00438035829219333	0.00712885006053667	0.0183227608078	0.351146241069	0.228735320308333	0.000492007306640667	0.000899049608500667	0.007107603550023	0.356750848063667
Thomas Playford IV	0.00209250843760333	0.112077832893667	0.0256526969271	0.00476324749086933	0.0190521698437333	0.0161662859002333	0.000888992936182	0.00680505850911967	0.000202290555287667	0.0890320614203333	0.365893991443333	0.00433808044700667	0.000581356652695333	0.0223382955301163	0.000516047780849	0.0190394633425667	0.310559619889333
Thomas R. Marshall	9.08946835357333e-05	0.00686557659766	0.0162652690084333	0.000518006346471333	0.00924277795180333	0.0340437837257	0.00530042263692667	0.0144983322141383	0.000205615395893333	0.169974477090333	0.440379876493333	0.00325045457116333	0.002032139443615	0.00138716406824057	0.000651683918083	0.00461141296737333	0.290682112887333
Thomas the Slav	0.000184413601301167	0.000200883592298	0.000677342255284333	0.0173701458707455	0.00379596337692733	0.002041994617271	0.015845528310858	0.000628111201729	0.000378455909515667	0.00159292412595567	0.0169886443210567	0.0169915017508333	0.3454377310235	0.000232263965761933	0.00827223779370333	0.2163594923595	0.353002365924
Thurisind	0.000134366172728333	0.000333983614896333	0.000964694609216667	0.00130410787966633	0.0339905326758	0.000715083206663667	0.0137102623532867	0.00244093025333667	0.000773856627990667	0.00212978402183333	0.0219209361044667	0.000146676487080333	0.421575352130333	0.001479473057886	0.000824930502967	0.12315098432751	0.374404045974333
Thurman Tucker	0.000203936067246333	0.000446314326382	0.00125713543722067	7.79740762712333e-05	0.000256164444983333	0.000218663926795667	0.000391080979986	0.0139817437156567	0.000702862705747333	0.0381794843634333	0.00284576198585867	7.97603811268667e-05	0.000430591410561667	0.000228769850263267	0.854312184837333	0.0155077180501333	0.0708798534408
Tiny Thompson	0.000812593240593333	0.000205619564068667	0.000963075014635333	0.003893560762452	0.0002415481158296	0.000196419375966	0.000432896963349333	0.0110154404518887	0.00195574836644933	0.00797503791558	0.000426262555810333	7.78627438891333e-05	0.000684506617023	0.000709026675013667	0.890441520881	0.00164098033704	0.0783279004191667
Tom Derrick	0.000543946113249333	0.00154730992665367	0.00234035418764433	0.0575502547863	0.000182424181602667	0.0168139498143333	0.00446157792524333	0.0275315618490033	0.000230824103697667	0.123820803647	0.00285978058354333	0.00553251051982	0.000453588661053667	0.000238829663565633	0.0479970786181333	0.500706339374333	0.207188866045
Tom Driberg	0.00188325033778	0.000193129718549	0.0149946697510667	0.00603553144015667	0.00494589384973	0.0841771948016333	0.120366649145667	0.0265829626552	0.00142165569265333	0.0955183798415667	0.255626316737333	0.0123711638088	0.00692945169615333	0.000223677872335333	0.00193980934650667	0.0116478056971333	0.355142457607667
Tom Pryce	0.00843075575645667	0.0157155604007333	0.00207741333853	0.00322335719561413	0.000126235011442867	0.00534085038215367	0.000362636822196667	0.0243322250623833	0.00129267219918	0.104380958499333	0.00212694999865	0.0003143872226085	0.00147119518041967	0.0193237773751167	0.602352741216667	0.0236498958574767	0.185478388481
Ton That Dinh	0.000112458377736333	0.000236038640115333	0.00198945960674667	7.17796513647333e-05	0.000456003126132333	0.0663308038295333	0.000179331481489333	0.03688658422935	0.002279399047164	0.00134774415010267	0.298219249243	0.000746436126338667	0.0745873401820667	0.000229753083627	0.000320255983465333	0.243589496962	0.272417866279667
Tool (band)	0.0277829160694667	0.0131000105437	0.000489886918074667	7.11751072085667e-05	0.0413517259316333	0.00709204666931333	0.0135217286538733	0.0931194039250667	0.533278815056	0.000557584730480667	0.000404786143331333	4.80848593201333e-05	0.00122555770529333	0.0137356117275627	0.01010514428998	0.000263922092709133	0.243851599576667
Trevor Linden	0.0001530258301559	0.0144365494484667	0.0465383585433333	0.000244587481886667	0.000267591199758667	0.000167033130729333	0.000301238849674333	0.0319345387945	0.000205961809709333	0.0185838031482667	0.00102156681973467	0.000224805812828833	0.000627094824095667	0.00220031040268747	0.829750188836	0.000628376591963667	0.0527149684764
Tyrone Wheatley	0.000122204272307667	0.00111582491368167	0.0399653752947333	0.001862755528026	0.000204954932483667	0.0175947786808667	0.000152276645645667	0.012722330016683	0.000438126012623333	0.0309607187145	0.000735949356217667	4.82228998322333e-05	0.00202006156509333	0.0002395157892912	0.754446027431	0.00888405284028	0.128486825106667
U2	0.00937553462859534	0.0247762832880667	0.00088412811611	5.04101901406667e-05	0.0471425794904667	0.000189197382770567	0.0149431417913967	0.0729240006748	0.582872453021333	0.00469481276604	0.0339478000421333	9.3573287779e-05	0.0002032562920543	0.002202175841274	0.00109139467009333	0.000155983088143667	0.204453275429333
Uncle Tupelo	0.000219428698079	0.00398920239067333	0.00267802262553	7.21679766852667e-05	0.00672506103367933	0.00112946718412067	0.0122698920447733	0.0572804475815667	0.624300588677	0.0278613532321333	0.00738637914420333	0.0001146651311027	0.000514502791281333	0.000104675856313733	0.00519467460613667	0.000344854215782	0.249814616811
Uriel Sebree	0.00298962039090833	0.000364659869469333	0.0244658911482333	0.254079789268	0.014815059825	0.1052297131957	0.00141669124776133	0.00714179697146	0.00773261166121	0.0106735449491167	0.0651847670635333	0.0001962996093804	0.0123166237129183	0.00166332097210077	0.00100972531933967	0.312695664198333	0.178024220597
Urse d'Abetot	0.000252338533579333	0.0182427975688333	0.00292176335791333	0.000347169659237667	0.000288795154573	0.0567231148893333	0.0019255977885	0.000651099358605667	0.00178402411772333	0.00270244309317933	0.0122797087659417	0.0539485081793	0.514570437644	0.000294110742294	0.000261523214021333	0.0190462512330677	0.313760316700333
Ursula Franklin	0.00652441407652333	0.120818768728333	0.0637790056867333	0.00330245783647867	0.371879776924333	0.00300323898503067	0.000796669341490333	0.0214119265626333	0.000712248710422667	0.00750588335355667	0.108631503144167	0.000896360379804	0.000736478449615667	0.0657579383193333	0.002307176310203	0.0350112732497	0.186924879942333
Valston Hancock	0.0002433034481	0.0251568519508667	0.0727806898917333	0.0453607708254003	0.000198709257925333	0.000480660405720333	0.000558521690613333	0.00171379376652333	0.000271383058077	0.0341863079276333	0.118309785781667	0.000107911173795233	0.00522193259444	0.010378992441948	0.0110518520823067	0.432445883295667	0.241532650407667
Vidya Balan	0.000270271624641033	0.000185144184708867	0.0119251346434667	0.000116976316641367	0.0389689160787333	0.000436163661337667	0.0174733335354933	0.643754412455667	0.000511435716944	0.01082947945876	0.00275511152542333	0.000576365970353	0.00242711972416667	0.000241460906853433	0.00121195395193033	0.000282635835098333	0.268034084409667
Wail al-Shehri	0.000479354158643333	0.00227383290662333	0.0872909956093333	0.06396640773107	0.00241942789961267	0.297634879396	0.00104919083170667	0.0583913604736667	0.001163413835311	0.222387340593	0.01397743330447	0.02114547269759	0.00221268446802	0.0171939747083765	0.000340263472910667	0.0764974578699667	0.131576510044
Waisale Serevi	0.000189714298233667	0.000202717617027	0.0334135071006667	0.000154793172243767	0.00110148491456167	0.000512564362897333	0.000774601156715333	0.0242137536787033	0.00176501519909333	0.0337235296463667	0.00104824109509733	0.000879581043525	0.000217757959628667	9.96838512134667e-05	0.828564984696667	0.000914549246742	0.0722235209606
Wally Hammond	0.00023724781409	9.83927242466667e-05	0.00439427968722333	0.000418743297938333	0.00125547444377233	0.000394423691220667	0.00188551682064667	0.01710694990725	0.000908782393522	0.153899770035333	0.000497865125511	3.00367793053667e-05	0.0001250102612111	0.000228209596833667	0.509055988592	0.0132300829600333	0.29623322587
Walter de Coutances	0.0001628784938606	0.00189870840031333	0.00326112956738667	0.000282315703024033	0.000540073695543333	0.00955172406798667	0.0148900117189833	0.00109122637244633	0.00130595464958867	0.00261242556153	0.0862000000149333	0.224370250579667	0.432494778491667	0.000306108634357	0.000958872426548	0.013288727327921	0.206784814294
Walter Peeler	0.000359459108665667	0.00475185990445233	0.0224875741004667	0.048596762235984	0.000336568469835333	0.0379857351059667	0.000279312824402	0.00842241759419333	0.00223528471107333	0.161868086514667	0.00337744209059667	0.000820711062152667	0.00136863416479467	0.000472126286105267	0.00619965863065333	0.575278603595667	0.125159763600033
Wendell H. Ford	0.000436746704755333	0.100011389812333	0.0618768207353667	0.000375312487708	0.000199419040913667	0.0190096489897333	0.000755243389700333	0.001091150071691	0.0002398200286221	0.0313458826615667	0.598033680834667	7.97609356425333e-05	0.000678768059194	0.0144729512609727	0.0234473629603333	0.0326588920151667	0.115287150011633
Werner Mölders	0.00449110287998167	0.000312927230355667	0.0483174827823667	0.0683483183884417	0.002393253432725	0.0567022291075667	0.00166207296876	0.01143640227635	0.000406361281334667	0.100363702834367	0.0375556874658333	0.0181506064156333	0.006169635646487	0.00151439761684833	0.0101339123789087	0.423944723655667	0.208097183638667
Wilco	0.00609575309791	0.0203857162834333	0.00260435469028367	0.000286725536849	0.00433060105119333	0.000584799834793	0.00940834940285667	0.03066855190282	0.681778969916667	0.00168891039995333	0.0210042009007667	0.000692700171995	0.000262993469821667	0.008305227804006	0.000150220058293667	0.000349897390249667	0.211402028088333
Wilfred Rhodes	0.000366357337523333	0.000329444071153333	0.000729457364005	8.8410841467e-05	0.00163882788566	6.55418310614e-05	0.00198368889013667	0.013561351592623	0.000233853924435333	0.168247342691	0.000331041659391333	2.14373488381333e-05	0.000116114657515233	0.000483409580349	0.490830457663667	0.00334781164203433	0.317625451019
Wilfrid	0.0104327912593633	0.00303780939132	0.0153653700011067	0.0101400635079922	0.00140447837609367	0.0002325457217301	0.00890018553251	0.00866086245330667	0.00166463974138767	0.0130136616970667	0.00910118618859333	0.308920926553333	0.171205252014333	0.00142693969936233	0.00126441418933633	0.00249192367090813	0.432736950002
William Barley	0.000579770106109	0.0956687530323333	0.00560019278512	0.0002668332003535	0.001181429295642	0.113378058684667	0.229968791715667	0.00106796311409067	0.0938712067571333	0.0359725367952667	0.00832106715860667	0.0119726527152533	0.0708752898835	0.0400830158453623	0.00126072422833267	0.000188751365109567	0.289742963317333
William Bostock	0.000252611879028	0.008065978207592	0.0321869428593	0.036445673165803	0.00173829616709967	0.00460068210263	0.000605762179651667	0.00199842620348333	0.00141806368524667	0.0380085133151333	0.107090983674667	0.000208136374241667	0.00445971144489	0.003208750615624	0.000870630498731667	0.40065849136	0.358182346267
William Brill	0.000185714491879133	0.00665844129989767	0.0281131032229667	0.108822677611188	0.000439926245637	0.00736542750791467	0.000387829813034	0.00839606279592667	0.00152190927414033	0.0787945556049	0.00253527227386067	0.000152083546865	0.001004088651026	0.0296731294227	0.00653271310984667	0.538876314234667	0.180540750894
William Burges	0.472111182040333	0.0320791631762333	0.0114129181356633	0.00555658595032	0.00786656939643867	0.00223461796378567	0.0451712456203	0.00533574883224167	0.000326374167251	0.0267112113829	0.0025503885106098	0.00826625394786667	0.0201166509188333	0.0102552094646613	0.0118002955760333	0.000596500542807	0.337609084374
William Calcraft	0.000325932574534667	0.002893166968348	0.00161215203019667	0.0186289361318747	0.000198772365823333	0.324830802739333	0.0322171206014333	0.05479150325211	0.000640088003240333	0.182930357224667	0.00142654226556433	0.0158083753462967	0.0179691523599933	0.00123293836627333	0.0251544216955667	0.00408916877653667	0.315250569298333
William Cooley	0.000129517937825667	0.0563130055832	0.000889808595001667	0.229202338584	0.000256468340996	0.103500985821	0.000540481207109333	0.00683179398218167	0.000317888800939667	0.172412147855667	0.0713830015388333	0.0001213088955717	0.0771038672734973	0.025832746469885	0.00873595129797333	0.108422624686833	0.138006063130333
William Cragh	0.000190083857783333	0.000315608482795	0.000612177945807333	0.001580391713123	0.000640439169954	0.308579285403667	0.000491312519064	0.00729064742840067	0.000454914311993333	0.0495443091356333	0.000739683722838333	0.164031406136333	0.08213000391266	0.000180273961330033	0.000381480403562	0.0221036613769607	0.360734320518
William de St-Calais	0.0170411938837333	0.00102347312089333	0.0125160528948033	8.92700061134667e-05	0.000908613777383667	0.0586204417022333	0.00887693193181233	0.00136948134367467	0.000371790730572	0.001196324890722	0.00485566060141667	0.236389546097333	0.297610149968667	0.000375416791561667	0.000494947284727667	0.0129878128025768	0.345272892172
William Garrow	0.000325310393886	0.00270683318418667	0.0590397868366333	0.0003566618498739	0.0240888448588433	0.28365051047	0.0299219016348533	0.0172741465533333	0.000563825232833667	0.117505900567667	0.146704767846	0.000852826786866667	0.0148495264087433	0.00125764601830853	0.00147895373725067	0.000530766665820333	0.298891790955
William Gibson	0.0183940652565333	0.0492371741664333	0.0342140848115333	0.0007711820174416	0.129325753191	0.00148901227110933	0.318118930172	0.0775901776990333	0.0318841474201333	0.0221454443708667	0.00410143184928167	1.50780260290333e-05	0.000671456843452667	0.0359271519280667	0.00302139753768	0.00101320711802233	0.272080305321667
William Hillcourt	0.0104102076173633	0.0518295789202	0.35174392068	0.00969375135505667	0.00821467862095333	0.000831159240533667	0.173121682322	0.0379290007203667	0.00163169413358667	0.0869246291934	0.0460360387331333	0.000191473303529	0.00109552391321433	0.0148217421631543	0.0040090336286	0.0753982628502	0.126117622604233
